Team,gameID,WIN,HOME,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,202312270OKC,0,0,41,82,.500,14,34,.412,24,30,.800,9,31,40,24,2,2,18,21,120,.630,.585,.415,.366,27.3,91.2,59.7,58.5,2.0,3.4,15.9,100.0,120.6,129.7
OKC,202312270OKC,1,1,49,90,.544,14,32,.438,17,22,.773,3,24,27,20,6,10,4,21,129,.647,.622,.356,.244,8.8,72.7,40.3,40.8,6.0,20.8,3.9,100.0,129.7,120.6
CLE,202312270DAL,1,0,40,92,.435,17,43,.395,16,23,.696,18,39,57,33,7,4,16,21,113,.553,.527,.467,.250,37.5,84.8,60.6,82.5,7.1,7.8,13.5,100.0,114.9,111.8
DAL,202312270DAL,0,1,39,88,.443,10,37,.270,22,26,.846,7,30,37,21,12,7,10,21,110,.553,.500,.420,.295,15.2,62.5,39.4,53.8,12.2,14.3,9.1,100.0,111.8,114.9
DET,202312280BOS,0,0,48,101,.475,14,43,.326,12,19,.632,19,38,57,27,7,4,19,21,122,.558,.545,.426,.188,37.3,77.6,57.0,56.3,6.5,6.7,14.8,100.0,113.4,118.9
BOS,202312280BOS,1,1,48,99,.485,11,39,.282,21,25,.840,11,32,43,25,10,4,12,15,128,.582,.540,.394,.253,22.4,62.7,43.0,52.1,9.3,6.9,9.8,100.0,118.9,113.4
IND,202312280CHI,1,0,43,85,.506,19,42,.452,15,22,.682,6,41,47,30,6,9,14,21,120,.634,.618,.494,.259,15.0,75.9,50.0,69.8,6.0,12.9,12.9,100.0,119.9,103.9
CHI,202312280CHI,0,1,40,97,.412,7,27,.259,17,22,.773,13,34,47,19,7,4,8,20,104,.487,.448,.278,.227,24.1,85.0,50.0,47.5,7.0,9.3,7.0,100.0,103.9,119.9
DAL,202312280MIN,0,0,40,90,.444,14,33,.424,16,19,.842,13,26,39,29,9,3,18,27,110,.559,.522,.367,.211,28.9,81.3,50.6,72.5,8.9,7.3,15.5,100.0,108.6,116.5
MIN,202312280MIN,1,1,38,74,.514,17,33,.515,25,34,.735,6,32,38,23,9,10,22,21,118,.663,.628,.446,.459,18.8,71.1,49.4,60.5,8.9,17.5,19.8,100.0,116.5,108.6
UTA,202312280NOP,0,0,36,85,.424,12,39,.308,21,25,.840,17,25,42,27,5,3,19,15,105,.547,.494,.459,.294,37.0,80.6,54.5,75.0,5.3,5.5,16.5,100.0,110.5,117.9
NOP,202312280NOP,1,1,45,82,.549,10,27,.370,12,15,.800,6,29,35,27,10,7,15,19,112,.632,.610,.329,.183,19.4,63.0,45.5,60.0,10.5,15.2,14.5,100.0,117.9,110.5
MEM,202312280DEN,0,0,37,89,.416,13,35,.371,18,25,.720,11,25,36,23,8,5,11,13,105,.525,.489,.393,.281,21.2,67.6,40.4,62.2,8.1,9.1,9.9,100.0,106.3,143.7
DEN,202312280DEN,1,1,55,96,.573,20,41,.488,12,14,.857,12,41,53,43,6,7,12,19,142,.695,.677,.427,.146,32.4,78.8,59.6,78.2,6.1,13.0,10.5,100.0,143.7,106.3
MIA,202312280GSW,1,0,44,91,.484,10,31,.323,16,22,.727,10,34,44,26,6,1,10,19,114,.566,.538,.341,.242,24.4,73.9,50.6,59.1,6.2,1.8,9.0,100.0,117.3,105.0
GSW,202312280GSW,0,1,37,88,.420,8,33,.242,20,25,.800,12,31,43,27,4,7,13,19,102,.515,.466,.375,.284,26.1,75.6,49.4,73.0,4.1,11.7,11.6,100.0,105.0,117.3
SAS,202312280POR,1,0,41,85,.482,10,36,.278,26,28,.929,7,35,42,33,9,10,11,20,118,.606,.541,.424,.329,16.7,61.4,42.4,80.5,9.0,15.4,10.2,100.0,118.7,105.6
POR,202312280POR,0,1,35,101,.347,11,36,.306,24,32,.750,22,35,57,16,6,4,13,22,105,.456,.401,.356,.317,38.6,83.3,57.6,45.7,6.0,8.2,10.1,100.0,105.6,118.7
CHO,202312280LAL,0,0,40,85,.471,15,33,.455,17,28,.607,8,35,43,29,5,5,19,14,112,.575,.559,.388,.329,17.8,87.5,50.6,72.5,4.7,7.5,16.3,100.0,104.6,124.2
LAL,202312280LAL,1,1,52,97,.536,15,30,.500,14,14,1.000,5,37,42,41,11,7,11,21,133,.645,.613,.309,.144,12.5,82.2,49.4,78.8,10.3,13.5,9.6,100.0,124.2,104.6
NYK,202312290ORL,0,0,38,86,.442,6,30,.200,26,29,.897,6,34,40,22,8,4,16,30,108,.547,.477,.349,.337,14.6,70.8,44.9,57.9,7.6,7.1,13.9,100.0,102.5,111.0
ORL,202312290ORL,1,1,40,89,.449,7,33,.212,30,40,.750,14,35,49,24,10,6,15,20,117,.549,.489,.371,.449,29.2,85.4,55.1,60.0,9.5,10.7,12.3,100.0,111.0,102.5
BRK,202312290WAS,0,0,39,91,.429,9,28,.321,17,27,.630,18,36,54,24,5,4,10,13,104,.505,.478,.308,.297,34.0,81.8,55.7,61.5,5.4,7.5,8.9,100.0,112.5,119.0
WAS,202312290WAS,1,1,46,91,.505,15,38,.395,3,7,.429,8,35,43,28,5,5,7,19,110,.585,.588,.418,.077,18.2,66.0,44.3,60.9,5.4,7.9,6.9,100.0,119.0,112.5
SAC,202312290ATL,1,0,46,89,.517,17,45,.378,8,15,.533,5,33,38,35,9,3,12,20,117,.612,.612,.506,.169,13.2,64.7,42.7,76.1,9.1,5.9,11.2,100.0,117.9,110.9
ATL,202312290ATL,0,1,37,94,.394,15,43,.349,21,25,.840,18,33,51,29,9,4,15,16,110,.524,.473,.457,.266,35.3,86.8,57.3,78.4,9.1,9.1,12.5,100.0,110.9,117.9
TOR,202312290BOS,0,0,44,95,.463,17,44,.386,13,20,.650,9,29,38,29,10,6,5,15,118,.568,.553,.463,.211,18.8,69.0,42.2,65.9,10.3,12.2,4.6,100.0,121.1,123.2
BOS,202312290BOS,1,1,43,88,.489,17,39,.436,17,20,.850,13,39,52,29,3,6,16,17,120,.620,.585,.443,.227,31.0,81.3,57.8,67.4,3.1,11.8,14.2,100.0,123.2,121.1
MIL,202312290CLE,1,0,41,80,.513,12,29,.414,25,28,.893,7,36,43,26,5,6,17,15,119,.644,.588,.363,.350,18.9,83.7,53.8,63.4,4.9,10.0,15.6,100.0,115.8,108.0
CLE,202312290CLE,0,1,49,103,.476,6,43,.140,7,9,.778,7,30,37,28,11,7,8,20,111,.519,.505,.417,.087,16.3,81.1,46.3,57.1,10.7,13.7,7.0,100.0,108.0,115.8
PHI,202312290HOU,1,0,45,86,.523,12,33,.364,29,33,.879,11,19,30,22,10,5,10,21,131,.652,.593,.384,.384,28.2,57.6,41.7,48.9,10.3,8.2,9.0,100.0,134.9,130.8
HOU,202312290HOU,0,1,49,91,.538,14,30,.467,15,21,.714,14,28,42,30,8,6,17,24,127,.633,.615,.330,.231,42.4,71.8,58.3,61.2,8.2,11.3,14.5,100.0,130.8,134.9
OKC,202312290DEN,1,0,46,91,.505,12,35,.343,15,16,.938,10,41,51,29,10,8,12,20,119,.607,.571,.385,.176,24.4,89.1,58.6,63.0,10.0,16.7,10.9,100.0,119.0,93.0
DEN,202312290DEN,0,1,36,85,.424,10,37,.270,11,15,.733,5,31,36,30,6,5,17,17,93,.508,.482,.435,.176,10.9,75.6,41.4,83.3,6.0,8.9,15.7,100.0,93.0,119.0
CHO,202312290PHO,0,0,44,92,.478,23,46,.500,8,8,1.000,8,18,26,32,5,3,6,17,119,.623,.603,.500,.087,19.5,75.0,40.0,72.7,5.5,6.8,5.9,100.0,130.6,145.9
PHO,202312290PHO,1,1,46,74,.622,18,30,.600,23,24,.958,6,33,39,34,3,11,15,14,133,.786,.743,.405,.324,25.0,80.5,60.0,73.9,3.3,23.9,15.1,100.0,145.9,130.6
SAS,202312290POR,0,0,48,94,.511,14,33,.424,18,25,.720,13,29,42,31,9,3,14,19,128,.610,.585,.351,.266,32.5,64.4,49.4,64.6,8.8,4.4,11.8,100.0,125.5,131.4
POR,202312290POR,1,1,48,95,.505,16,27,.593,22,27,.815,16,27,43,28,8,6,14,19,134,.627,.589,.284,.284,35.6,67.5,50.6,58.3,7.8,9.8,11.6,100.0,131.4,125.5
MEM,202312290LAC,0,0,38,87,.437,13,40,.325,17,20,.850,3,30,33,29,10,4,12,22,106,.553,.511,.460,.230,6.5,73.2,37.9,76.3,9.7,8.3,11.1,100.0,102.9,113.6
LAC,202312290LAC,1,1,43,87,.494,11,39,.282,20,25,.800,11,43,54,28,3,6,18,19,117,.597,.557,.448,.287,26.8,93.5,62.1,65.1,2.9,12.8,15.5,100.0,113.6,102.9
MIA,202312300UTA,0,0,34,78,.436,9,31,.290,32,40,.800,8,38,46,20,8,8,16,24,109,.570,.494,.397,.513,19.0,80.9,51.7,58.8,7.8,15.4,14.3,100.0,106.3,114.2
UTA,202312300UTA,1,1,43,93,.462,11,41,.268,20,28,.714,9,34,43,29,8,6,10,25,117,.555,.522,.441,.301,19.1,81.0,48.3,67.4,7.8,12.8,8.7,100.0,114.2,106.3
TOR,202312300DET,0,0,46,91,.505,12,24,.500,23,28,.821,6,27,33,26,9,5,8,27,127,.615,.571,.264,.308,14.6,81.8,44.6,56.5,8.8,9.3,7.2,100.0,123.8,125.7
DET,202312300DET,1,1,41,82,.500,12,28,.429,35,40,.875,6,35,41,29,4,4,12,22,129,.648,.573,.341,.488,18.2,85.4,55.4,70.7,3.9,6.0,10.8,100.0,125.7,123.8
NYK,202312300IND,0,0,45,95,.474,17,37,.459,19,27,.704,15,27,42,24,12,2,14,19,126,.589,.563,.389,.284,35.7,79.4,55.3,53.3,11.9,4.8,11.6,100.0,124.5,138.4
IND,202312300IND,1,1,50,85,.588,23,43,.535,17,21,.810,7,27,34,40,6,7,16,18,140,.743,.724,.506,.247,20.6,64.3,44.7,80.0,5.9,12.1,14.5,100.0,138.4,124.5
PHI,202312300CHI,0,0,36,92,.391,9,38,.237,11,15,.733,12,24,36,24,12,5,8,22,92,.467,.440,.413,.163,22.6,66.7,40.4,66.7,12.9,9.3,7.5,100.0,98.6,112.6
CHI,202312300CHI,1,1,40,79,.506,7,25,.280,18,30,.600,12,41,53,21,5,5,17,15,105,.569,.551,.316,.380,33.3,77.4,59.6,52.5,5.4,9.3,15.6,100.0,112.6,98.6
LAL,202312300MIN,0,0,37,88,.420,7,24,.292,25,32,.781,8,31,39,23,12,4,10,15,106,.519,.460,.273,.364,17.4,81.6,46.4,62.2,12.1,9.5,8.9,100.0,106.8,108.9
MIN,202312300MIN,1,1,38,76,.500,12,34,.353,20,24,.833,7,38,45,24,8,8,19,26,108,.624,.579,.447,.316,18.4,82.6,53.6,63.2,8.1,12.5,18.0,100.0,108.9,106.8
DAL,202312300GSW,1,0,49,88,.557,16,40,.400,18,22,.818,6,37,43,25,5,2,9,14,132,.676,.648,.455,.250,16.2,69.8,47.8,51.0,5.0,3.6,8.4,100.0,131.9,121.9
GSW,202312300GSW,0,1,47,103,.456,19,48,.396,9,13,.692,16,31,47,32,8,3,11,21,122,.561,.549,.466,.126,30.2,83.8,52.2,68.1,8.0,6.3,9.2,100.0,121.9,131.9
ATL,202312310WAS,1,0,47,95,.495,12,32,.375,24,37,.649,12,46,58,27,5,3,12,18,130,.584,.558,.337,.389,25.0,88.5,58.0,57.4,4.6,6.7,9.7,100.0,119.3,115.6
WAS,202312310WAS,0,1,46,98,.469,17,53,.321,17,21,.810,6,36,42,35,5,9,9,21,126,.587,.556,.541,.214,11.5,75.0,42.0,76.1,4.6,14.3,7.7,100.0,115.6,119.3
LAL,202312310NOP,0,0,39,82,.476,10,32,.313,21,25,.840,4,31,35,26,8,10,13,15,109,.586,.537,.390,.305,10.3,72.1,42.7,66.7,8.1,18.9,12.3,100.0,109.8,129.9
NOP,202312310NOP,1,1,45,87,.517,17,34,.500,22,27,.815,12,35,47,33,9,6,13,22,129,.652,.615,.391,.310,27.9,89.7,57.3,73.3,9.1,12.0,11.6,100.0,129.9,109.8
BRK,202312310OKC,0,0,38,100,.380,12,46,.261,20,31,.645,17,30,47,26,9,2,7,21,108,.475,.440,.460,.310,29.3,85.7,50.5,68.4,9.0,4.0,5.8,100.0,107.9,123.9
OKC,202312310OKC,1,1,45,83,.542,18,33,.545,16,20,.800,5,41,46,31,1,6,15,24,124,.675,.651,.398,.241,14.3,70.7,49.5,68.9,1.0,11.1,14.0,100.0,123.9,107.9
BOS,202312310SAS,1,0,51,95,.537,15,42,.357,17,22,.773,13,44,57,29,6,7,11,12,134,.640,.616,.442,.232,30.2,83.0,59.4,56.9,5.8,14.3,9.5,100.0,130.4,98.3
SAS,202312310SAS,0,1,40,94,.426,12,45,.267,9,12,.750,9,30,39,28,6,1,16,17,101,.509,.489,.479,.128,17.0,69.8,40.6,70.0,5.8,1.9,13.9,100.0,98.3,130.4
SAC,202312310MEM,1,0,47,92,.511,16,33,.485,13,17,.765,9,50,59,28,2,4,13,22,123,.618,.598,.359,.185,21.4,98.0,63.4,59.6,2.0,9.5,11.6,100.0,122.0,91.3
MEM,202312310MEM,0,1,30,82,.366,12,40,.300,20,28,.714,1,33,34,20,4,1,8,14,92,.488,.439,.488,.341,2.0,78.6,36.6,66.7,4.0,1.7,7.8,100.0,91.3,122.0
ORL,202312310PHO,0,0,42,90,.467,12,37,.324,11,12,.917,8,37,45,22,2,4,15,18,107,.562,.533,.411,.133,21.6,86.0,56.3,52.4,2.1,6.6,13.6,100.0,110.5,115.6
PHO,202312310PHO,1,1,44,88,.500,8,27,.296,16,19,.842,6,29,35,21,11,4,6,17,112,.581,.545,.307,.216,14.0,78.4,43.8,47.7,11.4,7.5,5.9,100.0,115.6,110.5
MIN,202401010NYK,0,0,36,76,.474,11,28,.393,23,29,.793,4,30,34,19,6,4,14,22,106,.597,.546,.368,.382,10.8,65.2,41.0,52.8,6.2,7.3,13.6,100.0,109.5,115.7
NYK,202401010NYK,1,1,39,89,.438,12,34,.353,22,28,.786,16,33,49,23,7,4,15,24,112,.553,.506,.382,.315,34.8,89.2,59.0,59.0,7.2,8.3,12.9,100.0,115.7,109.5
CLE,202401010TOR,0,0,43,89,.483,12,36,.333,23,26,.885,6,37,43,25,9,2,9,29,121,.602,.551,.404,.292,14.0,78.7,47.8,58.1,8.8,3.5,8.2,100.0,117.9,120.8
TOR,202401010TOR,1,1,42,87,.483,11,30,.367,29,40,.725,10,37,47,25,5,4,11,22,124,.593,.546,.345,.460,21.3,86.0,52.2,59.5,4.9,7.5,9.5,100.0,120.8,117.9
DET,202401010HOU,0,0,40,83,.482,13,29,.448,20,27,.741,10,27,37,27,3,4,18,21,113,.595,.560,.349,.325,23.3,81.8,48.7,67.5,2.9,7.1,15.9,100.0,110.8,133.4
HOU,202401010HOU,1,1,51,91,.560,15,35,.429,19,24,.792,6,33,39,34,11,1,10,19,136,.670,.643,.385,.264,18.2,76.7,51.3,66.7,10.8,1.9,9.0,100.0,133.4,110.8
IND,202401010MIL,1,0,43,97,.443,5,35,.143,31,38,.816,14,38,52,23,7,5,7,24,122,.536,.469,.361,.392,26.9,82.6,53.1,53.5,6.7,9.4,5.8,100.0,117.1,108.5
MIL,202401010MIL,0,1,41,93,.441,10,40,.250,21,26,.808,8,38,46,27,4,8,11,26,113,.541,.495,.430,.280,17.4,73.1,46.9,65.9,3.8,12.9,9.5,100.0,108.5,117.1
CHO,202401010DEN,0,0,36,86,.419,10,26,.385,11,16,.688,8,37,45,24,4,5,14,15,93,.500,.477,.302,.186,16.7,90.2,50.6,66.7,4.1,11.1,13.1,100.0,95.7,114.3
DEN,202401010DEN,1,1,41,83,.494,15,38,.395,14,18,.778,4,40,44,27,9,9,11,15,111,.610,.584,.458,.217,9.8,83.3,49.4,65.9,9.3,15.0,10.8,100.0,114.3,95.7
POR,202401010PHO,0,0,33,80,.413,8,30,.267,14,19,.737,6,30,36,21,6,10,19,19,88,.498,.463,.375,.238,13.6,76.9,43.4,63.6,6.0,19.6,17.7,100.0,88.6,109.8
PHO,202401010PHO,1,1,38,80,.475,11,29,.379,22,33,.667,9,38,47,24,10,5,16,20,109,.577,.544,.363,.413,23.1,86.4,56.6,63.2,10.1,10.0,14.5,100.0,109.8,88.6
DAL,202401010UTA,0,0,37,93,.398,11,40,.275,5,10,.500,8,33,41,28,6,5,16,15,90,.462,.457,.430,.108,14.8,82.5,43.6,75.7,5.7,9.6,14.1,100.0,85.1,120.1
UTA,202401010UTA,1,1,49,96,.510,12,44,.273,17,18,.944,7,46,53,37,9,6,13,15,127,.611,.573,.458,.188,17.5,85.2,56.4,75.5,8.5,11.3,11.1,100.0,120.1,85.1
MIA,202401010LAC,0,0,35,83,.422,11,34,.324,23,29,.793,12,23,35,24,7,3,14,17,104,.543,.488,.410,.349,27.9,79.3,48.6,68.6,7.4,5.9,12.8,100.0,109.7,127.7
LAC,202401010LAC,1,1,47,80,.588,14,29,.483,13,14,.929,6,31,37,25,10,3,17,20,121,.702,.675,.363,.175,20.7,72.1,51.4,53.2,10.6,6.1,16.5,100.0,127.7,109.7
CHI,202401020PHI,0,0,37,96,.385,7,37,.189,16,23,.696,19,32,51,17,9,7,18,21,97,.457,.422,.385,.240,33.9,84.2,54.3,45.9,8.8,14.0,14.5,100.0,94.3,107.0
PHI,202401020PHI,1,1,38,80,.475,12,30,.400,22,30,.733,6,37,43,28,9,6,19,22,110,.590,.550,.375,.375,15.8,66.1,45.7,73.7,8.8,10.2,16.9,100.0,107.0,94.3
SAS,202401020MEM,0,0,36,85,.424,10,31,.323,16,23,.696,6,34,40,21,6,8,16,24,98,.515,.482,.365,.271,13.6,81.0,46.5,58.3,6.0,19.0,14.4,100.0,98.4,106.4
MEM,202401020MEM,1,1,37,80,.463,12,38,.316,20,25,.800,8,38,46,24,5,8,15,23,106,.582,.538,.475,.313,19.0,86.4,53.5,64.9,5.0,14.8,14.2,100.0,106.4,98.4
BRK,202401020NOP,0,0,35,98,.357,11,43,.256,4,8,.500,18,25,43,26,7,4,15,13,85,.419,.413,.439,.082,33.3,59.5,44.8,74.3,7.5,8.2,12.9,100.0,91.6,120.7
NOP,202401020NOP,1,1,41,88,.466,16,39,.410,14,18,.778,17,36,53,23,10,9,17,12,112,.584,.557,.443,.205,40.5,66.7,55.2,56.1,10.8,16.4,15.1,100.0,120.7,91.6
BOS,202401020OKC,0,0,42,92,.457,15,40,.375,24,29,.828,17,30,47,33,7,10,14,15,123,.587,.538,.435,.315,37.8,75.0,55.3,78.6,7.2,19.6,11.8,100.0,125.7,129.8
OKC,202401020OKC,1,1,48,91,.527,18,40,.450,13,17,.765,10,28,38,34,7,10,12,22,127,.645,.626,.440,.187,25.0,62.2,44.7,70.8,7.2,19.2,10.9,100.0,129.8,125.7
ORL,202401020GSW,0,0,41,92,.446,14,36,.389,19,23,.826,16,25,41,19,8,4,18,24,115,.563,.522,.391,.250,37.2,73.5,53.2,46.3,8.3,9.3,15.0,100.0,118.9,125.1
GSW,202401020GSW,1,1,42,78,.538,13,35,.371,24,37,.649,9,27,36,23,9,6,12,19,121,.642,.622,.449,.474,26.5,62.8,46.8,54.8,9.3,10.7,11.3,100.0,125.1,118.9
CHO,202401020SAC,1,0,42,82,.512,12,34,.353,15,19,.789,4,31,35,23,8,10,15,15,111,.614,.585,.415,.232,10.8,67.4,42.2,54.8,7.9,17.9,14.2,100.0,110.1,103.2
SAC,202401020SAC,0,1,40,92,.435,14,36,.389,10,17,.588,15,33,48,23,8,2,21,23,104,.523,.511,.391,.185,32.6,89.2,57.8,57.5,7.9,4.2,17.4,100.0,103.2,110.1
WAS,202401030CLE,0,0,42,101,.416,12,35,.343,5,11,.455,12,24,36,22,8,5,8,14,101,.477,.475,.347,.109,21.4,57.1,36.7,52.4,8.1,8.5,7.0,100.0,102.7,142.3
CLE,202401030CLE,1,1,54,101,.535,20,42,.476,12,16,.750,18,44,62,37,5,8,11,13,140,.648,.634,.416,.158,42.9,78.6,63.3,68.5,5.1,12.1,9.2,100.0,142.3,102.7
MIL,202401030IND,0,0,46,92,.500,14,37,.378,24,32,.750,10,32,42,30,6,4,13,25,130,.613,.576,.402,.348,21.3,82.1,48.8,65.2,5.6,7.3,10.9,100.0,121.4,132.6
IND,202401030IND,1,1,50,90,.556,14,35,.400,28,34,.824,7,37,44,34,7,5,11,27,142,.676,.633,.389,.378,17.9,78.7,51.2,68.0,6.5,9.1,9.5,100.0,132.6,121.4
OKC,202401030ATL,0,0,50,91,.549,18,36,.500,20,26,.769,9,28,37,30,10,1,13,23,138,.674,.648,.396,.286,20.9,65.1,43.0,60.0,9.6,1.8,11.3,100.0,132.1,135.0
ATL,202401030ATL,1,1,48,95,.505,14,39,.359,31,33,.939,15,34,49,30,8,5,13,21,141,.644,.579,.411,.347,34.9,79.1,57.0,62.5,7.7,9.1,10.6,100.0,135.0,132.1
BRK,202401030HOU,0,0,36,93,.387,13,44,.295,16,26,.615,15,35,50,25,11,6,10,19,101,.484,.457,.473,.280,25.9,87.5,51.0,69.4,11.3,16.2,8.7,100.0,103.5,114.7
HOU,202401030HOU,1,1,37,76,.487,19,39,.487,19,27,.704,5,43,48,27,5,4,16,19,112,.637,.612,.513,.355,12.5,74.1,49.0,73.0,5.1,8.2,15.4,100.0,114.7,103.5
TOR,202401030MEM,1,0,41,85,.482,12,26,.462,22,27,.815,7,39,46,25,5,6,12,20,116,.599,.553,.306,.318,17.1,81.3,51.7,61.0,5.0,11.5,11.0,100.0,115.7,110.7
MEM,202401030MEM,0,1,40,94,.426,15,42,.357,16,19,.842,9,34,43,25,7,5,10,19,111,.542,.505,.447,.202,18.8,82.9,48.3,62.5,7.0,8.5,8.9,100.0,110.7,115.7
NOP,202401030MIN,1,0,45,81,.556,12,26,.462,15,17,.882,9,32,41,30,7,5,14,24,117,.661,.630,.321,.210,31.0,80.0,59.4,66.7,7.5,9.8,13.7,100.0,125.8,114.0
MIN,202401030MIN,0,1,37,82,.451,10,31,.323,22,27,.815,8,20,28,26,7,6,13,13,106,.565,.512,.378,.329,20.0,69.0,40.6,70.3,7.5,10.9,12.2,100.0,114.0,125.8
POR,202401030DAL,0,0,34,87,.391,13,40,.325,16,22,.727,10,36,46,23,4,3,22,34,97,.502,.466,.460,.253,21.7,83.7,51.7,67.6,3.8,5.6,18.5,100.0,92.1,119.7
DAL,202401030DAL,1,1,42,84,.500,13,30,.433,29,41,.707,7,36,43,25,12,7,12,18,126,.617,.577,.357,.488,16.3,78.3,48.3,59.5,11.4,14.9,10.5,100.0,119.7,92.1
CHI,202401030NYK,0,0,37,89,.416,13,32,.406,13,16,.813,11,28,39,24,9,7,11,17,100,.521,.489,.360,.180,22.0,68.3,42.9,64.9,9.5,13.7,10.3,100.0,105.8,122.8
NYK,202401030NYK,1,1,46,89,.517,15,38,.395,9,11,.818,13,39,52,29,6,7,16,17,116,.618,.601,.427,.124,31.7,78.0,57.1,63.0,6.4,12.3,14.6,100.0,122.8,105.8
LAC,202401030PHO,1,0,42,76,.553,18,34,.529,29,32,.906,10,26,36,25,9,5,14,18,131,.727,.671,.447,.421,31.3,72.2,52.9,59.5,9.6,11.4,13.5,100.0,140.2,130.6
PHO,202401030PHO,0,1,42,79,.532,15,35,.429,23,26,.885,10,22,32,23,9,2,17,23,122,.674,.627,.443,.329,27.8,68.8,47.1,54.8,9.6,4.8,15.8,100.0,130.6,140.2
DET,202401030UTA,0,0,56,105,.533,19,41,.463,17,22,.773,16,32,48,33,5,3,17,27,148,.645,.624,.390,.210,36.4,68.1,52.7,58.9,4.5,4.2,12.9,100.0,132.3,137.7
UTA,202401030UTA,1,1,53,103,.515,16,32,.500,32,35,.914,15,28,43,28,11,8,12,22,154,.650,.592,.311,.340,31.9,63.6,47.3,52.8,9.8,12.5,9.2,100.0,137.7,132.3
MIA,202401030LAL,1,0,41,93,.441,16,42,.381,12,17,.706,7,32,39,30,14,3,10,23,110,.547,.527,.452,.183,14.6,78.0,43.8,73.2,13.7,5.7,9.1,100.0,107.3,93.7
LAL,202401030LAL,0,1,35,83,.422,4,30,.133,22,24,.917,9,41,50,29,3,6,22,14,96,.513,.446,.361,.289,22.0,85.4,56.2,82.9,2.9,11.8,19.0,100.0,93.7,107.3
ORL,202401030SAC,0,0,44,90,.489,25,44,.568,22,27,.815,7,32,39,33,10,7,21,30,135,.663,.628,.489,.300,14.9,64.0,40.2,75.0,8.6,10.8,17.1,100.0,116.3,118.9
SAC,202401030SAC,1,1,51,105,.486,15,40,.375,21,31,.677,18,40,58,36,9,3,21,21,138,.582,.557,.381,.295,36.0,85.1,59.8,70.6,7.8,6.5,15.0,100.0,118.9,116.3
MIL,202401040SAS,1,0,49,92,.533,12,34,.353,15,19,.789,8,34,42,27,5,5,14,16,125,.623,.598,.370,.207,20.0,77.3,50.0,55.1,4.8,9.1,12.2,100.0,121.2,117.3
SAS,202401040SAS,0,1,46,95,.484,14,40,.350,15,17,.882,10,32,42,31,10,8,12,16,121,.590,.558,.421,.179,22.7,80.0,50.0,67.4,9.7,13.8,10.5,100.0,117.3,121.2
DEN,202401040GSW,1,0,48,85,.565,9,26,.346,25,29,.862,11,25,36,28,7,4,9,15,130,.665,.618,.306,.341,31.4,73.5,52.2,58.3,7.4,7.4,8.4,100.0,138.3,135.1
GSW,202401040GSW,0,1,49,90,.544,15,36,.417,14,16,.875,9,24,33,35,4,3,10,20,127,.654,.628,.400,.178,26.5,68.6,47.8,71.4,4.3,5.1,9.3,100.0,135.1,138.3
UTA,202401050BOS,0,0,34,94,.362,6,34,.176,23,34,.676,16,41,57,23,11,2,18,24,97,.445,.394,.362,.362,25.4,82.0,50.4,67.6,10.1,4.9,14.2,100.0,89.0,115.7
BOS,202401050BOS,1,1,39,90,.433,17,49,.347,31,36,.861,9,47,56,24,9,8,14,23,126,.595,.528,.544,.400,18.0,74.6,49.6,61.5,8.3,13.3,11.7,100.0,115.7,89.0
ATL,202401050IND,0,0,40,93,.430,10,42,.238,26,30,.867,14,25,39,21,6,3,14,11,116,.546,.484,.452,.323,31.1,75.8,50.0,52.5,5.8,5.5,11.6,100.0,111.7,144.4
IND,202401050IND,1,1,60,94,.638,19,39,.487,11,13,.846,8,31,39,50,12,3,16,24,150,.752,.739,.415,.138,24.2,68.9,50.0,83.3,11.6,5.9,13.8,100.0,144.4,111.7
OKC,202401050BRK,0,0,45,84,.536,9,31,.290,16,24,.667,7,29,36,29,8,5,13,26,115,.608,.589,.369,.286,18.4,59.2,41.4,64.4,8.2,9.6,12.1,100.0,117.2,126.4
BRK,202401050BRK,1,1,41,91,.451,14,39,.359,28,33,.848,20,31,51,25,9,3,15,24,124,.588,.527,.429,.363,40.8,81.6,58.6,61.0,9.2,5.7,12.4,100.0,126.4,117.2
WAS,202401050CLE,0,0,35,84,.417,9,30,.300,11,15,.733,7,24,31,19,12,8,17,19,90,.497,.470,.357,.179,14.9,66.7,37.3,54.3,12.2,18.2,15.8,100.0,91.6,116.0
CLE,202401050CLE,1,1,41,77,.532,16,33,.485,16,23,.696,12,40,52,31,9,1,24,19,114,.654,.636,.429,.299,33.3,85.1,62.7,75.6,9.2,1.9,21.6,100.0,116.0,91.6
NYK,202401050PHI,1,0,43,89,.483,18,41,.439,24,25,.960,10,39,49,27,7,7,13,22,128,.640,.584,.461,.281,25.0,83.0,56.3,62.8,7.1,12.1,11.5,100.0,130.1,93.5
PHI,202401050PHI,0,1,33,81,.407,6,23,.261,20,27,.741,8,30,38,22,8,9,14,18,92,.495,.444,.284,.333,17.0,75.0,43.7,66.7,8.1,18.8,13.1,100.0,93.5,130.1
