Team,gameID,WIN,HOME,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,202303110PHO,1,0,41,85,.482,15,35,.429,31,37,.838,8,31,39,19,10,2,15,19,128,.632,.571,.412,.435,19.5,81.6,49.4,46.3,9.6,4.4,12.9,100.0,122.8,114.1
PHO,202303110PHO,0,1,44,89,.494,13,44,.295,18,22,.818,7,33,40,30,11,3,14,26,119,.603,.567,.494,.247,18.4,80.5,50.6,68.2,10.5,6.0,12.4,100.0,114.1,122.8
BRK,202303120DEN,1,0,42,84,.500,17,44,.386,21,24,.875,4,24,28,32,11,2,10,21,122,.645,.601,.524,.286,10.5,61.5,36.4,76.2,11.3,3.4,9.6,100.0,125.2,123.1
DEN,202303120DEN,0,1,45,90,.500,12,31,.387,18,24,.750,15,34,49,27,4,8,15,19,120,.597,.567,.344,.267,38.5,89.5,63.6,60.0,4.1,20.0,13.0,100.0,123.1,125.2
CLE,202303120CHO,1,0,41,87,.471,7,27,.259,25,34,.735,11,29,40,18,8,3,10,22,114,.559,.511,.310,.391,23.4,80.6,48.2,43.9,8.0,5.1,8.9,100.0,114.7,108.7
CHO,202303120CHO,0,1,41,80,.513,10,21,.476,16,22,.727,7,36,43,25,8,5,19,26,108,.602,.575,.263,.275,19.4,76.6,51.8,61.0,8.0,8.3,17.5,100.0,108.7,114.7
WAS,202303120PHI,0,0,34,84,.405,6,26,.231,19,23,.826,6,29,35,19,4,5,10,20,93,.494,.440,.310,.274,15.4,76.3,45.5,55.9,4.4,9.8,9.6,100.0,101.5,122.2
PHI,202303120PHI,1,1,41,80,.513,11,29,.379,19,23,.826,9,33,42,29,6,10,9,19,112,.621,.581,.363,.288,23.7,84.6,54.5,70.7,6.5,17.2,9.1,100.0,122.2,101.5
POR,202303120NOP,0,0,43,88,.489,10,33,.303,14,20,.700,10,36,46,26,10,2,19,21,110,.568,.545,.375,.227,22.2,81.8,51.7,60.5,9.6,4.3,16.4,100.0,105.5,121.8
NOP,202303120NOP,1,1,43,86,.500,19,40,.475,22,29,.759,8,35,43,35,11,7,15,19,127,.643,.610,.465,.337,18.2,77.8,48.3,81.4,10.5,12.7,13.2,100.0,121.8,105.5
OKC,202303120SAS,1,0,36,95,.379,10,39,.256,20,23,.870,12,43,55,26,8,3,9,19,102,.485,.432,.411,.242,23.1,81.1,52.4,72.2,7.9,5.8,7.9,100.0,100.9,89.1
SAS,202303120SAS,0,1,33,88,.375,10,36,.278,14,19,.737,10,40,50,24,3,7,19,18,90,.467,.432,.409,.216,18.9,76.9,47.6,72.7,3.0,12.5,16.5,100.0,89.1,100.9
NYK,202303120LAL,1,0,42,88,.477,11,37,.297,17,21,.810,12,34,46,18,8,3,11,18,112,.576,.540,.420,.239,30.8,77.3,55.4,42.9,8.5,5.7,10.2,100.0,119.2,115.0
LAL,202303120LAL,0,1,43,89,.483,12,36,.333,10,17,.588,10,27,37,24,6,2,11,17,108,.560,.551,.404,.191,22.7,69.2,44.6,55.8,6.4,3.9,10.2,100.0,115.0,119.2
IND,202303130DET,0,0,36,86,.419,10,34,.294,15,24,.625,13,29,42,23,7,5,16,15,97,.502,.477,.395,.279,28.3,60.4,44.7,63.9,7.2,7.8,14.2,100.0,100.3,121.0
DET,202303130DET,1,1,48,100,.480,14,36,.389,7,10,.700,19,33,52,28,10,5,15,21,117,.560,.550,.360,.100,39.6,71.7,55.3,58.3,10.3,9.6,12.6,100.0,121.0,100.3
MIN,202303130ATL,1,0,54,92,.587,12,28,.429,16,23,.696,5,32,37,39,12,10,13,22,136,.666,.652,.304,.250,13.2,64.0,42.0,72.2,11.3,13.3,11.3,100.0,127.9,108.2
ATL,202303130ATL,0,1,44,97,.454,4,22,.182,23,28,.821,18,33,51,17,6,4,16,19,115,.526,.474,.227,.289,36.0,86.8,58.0,38.6,5.6,6.3,12.8,100.0,108.2,127.9
MEM,202303130DAL,1,0,38,83,.458,12,37,.324,16,19,.842,7,40,47,23,9,3,16,17,104,.569,.530,.446,.229,17.5,83.3,53.4,60.5,9.3,6.8,14.9,100.0,106.9,90.5
DAL,202303130DAL,0,1,35,90,.389,12,46,.261,6,8,.750,8,33,41,23,3,3,13,16,88,.470,.456,.511,.089,16.7,82.5,46.6,65.7,3.1,6.5,12.2,100.0,90.5,106.9
UTA,202303130MIA,0,0,43,90,.478,16,38,.421,13,18,.722,16,32,48,31,7,4,18,25,115,.587,.567,.422,.200,36.4,78.0,56.5,72.1,7.2,8.9,15.5,100.0,118.9,123.0
MIA,202303130MIA,1,1,37,79,.468,14,34,.412,31,36,.861,9,28,37,20,12,4,13,13,119,.627,.557,.430,.456,22.0,63.6,43.5,54.1,12.4,7.7,12.1,100.0,123.0,118.9
BOS,202303130HOU,0,0,39,87,.448,12,42,.286,19,21,.905,10,28,38,19,7,5,14,22,109,.566,.517,.483,.241,23.3,65.1,44.2,48.7,7.3,9.1,12.7,100.0,114.4,116.5
HOU,202303130HOU,1,1,40,90,.444,11,35,.314,20,27,.741,15,33,48,27,9,2,11,21,111,.545,.506,.389,.300,34.9,76.7,55.8,67.5,9.4,4.4,9.7,100.0,116.5,114.4
PHO,202303130GSW,0,0,46,95,.484,4,21,.190,16,22,.727,17,30,47,25,8,4,14,23,112,.535,.505,.221,.232,34.7,76.9,53.4,54.3,8.0,9.1,11.8,100.0,112.7,123.7
GSW,202303130GSW,1,1,45,83,.542,19,39,.487,14,24,.583,9,32,41,28,8,6,16,21,123,.657,.657,.470,.289,23.1,65.3,46.6,62.2,8.0,8.1,14.6,100.0,123.7,112.7
MIL,202303130SAC,1,0,50,86,.581,15,33,.455,18,22,.818,5,38,43,29,2,4,13,18,133,.695,.669,.384,.256,14.3,71.7,48.9,58.0,2.0,7.4,12.0,100.0,130.6,121.7
SAC,202303130SAC,0,1,46,104,.442,21,50,.420,11,15,.733,15,30,45,31,4,2,9,21,124,.561,.543,.481,.144,28.3,85.7,51.1,67.4,3.9,3.8,7.5,100.0,121.7,130.6
CLE,202303140CHO,1,0,45,88,.511,14,30,.467,16,19,.842,8,22,30,29,8,6,9,19,120,.623,.591,.341,.216,19.0,78.6,42.9,64.4,8.3,11.3,8.5,100.0,124.8,108.2
CHO,202303140CHO,0,1,43,76,.566,6,23,.261,12,15,.800,6,34,40,28,3,8,22,18,104,.630,.605,.303,.197,21.4,81.0,57.1,65.1,3.1,13.8,21.0,100.0,108.2,124.8
DET,202303140WAS,0,0,38,99,.384,10,34,.294,11,12,.917,19,25,44,18,8,3,11,19,97,.465,.434,.343,.121,33.3,71.4,47.8,47.4,8.5,5.7,9.5,100.0,102.5,123.6
WAS,202303140WAS,1,1,44,85,.518,7,32,.219,22,22,1.000,10,38,48,24,9,9,15,12,117,.618,.559,.376,.259,28.6,66.7,52.2,54.5,9.5,13.8,13.7,100.0,123.6,102.5
DEN,202303140TOR,0,0,42,76,.553,6,25,.240,20,25,.800,4,28,32,29,9,4,14,17,110,.632,.592,.329,.329,11.8,66.7,42.1,69.0,9.4,6.3,13.9,100.0,115.3,131.0
TOR,202303140TOR,1,1,49,93,.527,12,30,.400,15,17,.882,14,30,44,25,10,2,11,18,125,.622,.591,.323,.183,33.3,88.2,57.9,51.0,10.5,3.9,9.9,100.0,131.0,115.3
LAL,202303140NOP,1,0,40,82,.488,18,39,.462,25,28,.893,15,37,52,24,8,2,18,16,123,.652,.598,.476,.341,36.6,71.2,55.9,60.0,8.2,3.6,16.0,100.0,125.8,110.5
NOP,202303140NOP,0,1,42,98,.429,11,43,.256,13,20,.650,15,26,41,23,9,3,12,24,108,.506,.485,.439,.204,28.8,63.4,44.1,54.8,9.2,7.0,10.1,100.0,110.5,125.8
BRK,202303140OKC,0,0,35,82,.427,12,41,.293,25,34,.735,11,35,46,25,3,5,17,20,107,.552,.500,.500,.415,22.9,71.4,47.4,71.4,2.9,7.6,14.9,100.0,105.0,118.8
OKC,202303140OKC,1,1,45,99,.455,11,33,.333,20,23,.870,14,37,51,22,9,0,11,25,121,.554,.510,.333,.232,28.6,77.1,52.6,48.9,8.8,0.0,9.2,100.0,118.8,105.0
ORL,202303140SAS,0,0,44,97,.454,10,29,.345,16,21,.762,13,29,42,24,7,2,9,16,114,.537,.505,.299,.216,24.5,80.6,47.2,54.5,7.0,4.5,7.8,100.0,114.0,132.0
SAS,202303140SAS,1,1,48,85,.565,22,41,.537,14,18,.778,7,40,47,39,6,7,15,17,132,.710,.694,.482,.212,19.4,75.5,52.8,81.3,6.0,10.3,13.9,100.0,132.0,114.0
MIL,202303140PHO,1,0,40,85,.471,12,39,.308,24,37,.649,13,33,46,24,8,6,13,15,116,.573,.541,.459,.435,28.3,80.5,52.9,60.0,8.0,8.3,11.4,100.0,115.8,103.8
PHO,202303140PHO,0,1,41,95,.432,8,23,.348,14,16,.875,8,33,41,23,7,3,11,26,104,.510,.474,.242,.168,19.5,71.7,47.1,56.1,7.0,6.5,9.7,100.0,103.8,115.8
NYK,202303140POR,1,0,42,81,.519,15,35,.429,24,34,.706,9,43,52,23,8,8,13,13,123,.641,.611,.432,.420,25.0,79.6,57.8,54.8,7.9,14.8,11.9,100.0,121.7,105.9
POR,202303140POR,0,1,38,99,.384,17,45,.378,14,18,.778,11,27,38,22,8,3,12,19,107,.500,.470,.455,.182,20.4,75.0,42.2,57.9,7.9,6.5,10.1,100.0,105.9,121.7
PHI,202303150CLE,1,0,39,75,.520,17,36,.472,23,27,.852,13,33,46,24,8,6,20,21,118,.679,.633,.480,.360,38.2,73.3,58.2,61.5,8.7,13.6,18.7,100.0,128.2,118.5
CLE,202303150CLE,0,1,40,85,.471,14,41,.341,15,22,.682,12,21,33,20,6,2,12,18,109,.576,.553,.482,.259,26.7,61.8,41.8,50.0,6.5,5.1,11.2,100.0,118.5,128.2
MEM,202303150MIA,0,0,46,91,.505,18,46,.391,9,14,.643,12,27,39,29,6,1,16,20,119,.612,.604,.505,.154,26.7,77.1,48.8,63.0,6.0,1.9,14.1,100.0,119.1,138.1
MIA,202303150MIA,1,1,49,82,.598,13,29,.448,27,33,.818,8,33,41,33,8,5,13,16,138,.715,.677,.354,.402,22.9,73.3,51.3,67.3,8.0,11.1,11.9,100.0,138.1,119.1
SAC,202303150CHI,1,0,38,78,.487,18,42,.429,23,29,.793,5,40,45,26,6,3,20,19,117,.645,.603,.538,.372,12.5,75.5,48.4,68.4,5.7,5.5,18.1,100.0,111.0,108.2
CHI,202303150CHI,0,1,38,97,.392,16,42,.381,22,25,.880,13,35,48,28,13,4,15,24,114,.528,.474,.433,.258,24.5,87.5,51.6,73.7,12.3,11.1,12.2,100.0,108.2,111.0
LAL,202303150HOU,0,0,34,90,.378,11,44,.250,31,37,.838,11,25,36,21,7,3,10,17,110,.518,.439,.489,.411,23.9,61.0,41.4,61.8,7.1,5.0,8.6,100.0,111.4,115.4
HOU,202303150HOU,1,1,47,89,.528,8,29,.276,12,19,.632,16,35,51,22,5,3,18,29,114,.585,.573,.326,.213,39.0,76.1,58.6,46.8,5.1,6.5,15.6,100.0,115.4,111.4
BOS,202303150MIN,1,0,34,84,.405,12,40,.300,24,30,.800,8,36,44,20,7,5,11,22,104,.535,.476,.476,.357,17.4,81.8,48.9,58.8,7.2,10.4,10.2,100.0,107.0,105.0
MIN,202303150MIN,0,1,37,84,.440,12,36,.333,16,22,.727,8,38,46,27,3,2,13,23,102,.544,.512,.429,.262,18.2,82.6,51.1,73.0,3.1,4.5,12.2,100.0,105.0,107.0
DAL,202303150SAS,1,0,44,86,.512,17,33,.515,32,37,.865,10,42,52,23,4,4,19,25,137,.670,.610,.384,.430,24.4,72.4,52.5,52.3,3.7,5.5,15.7,100.0,125.0,116.8
SAS,202303150SAS,0,1,49,107,.458,15,34,.441,15,26,.577,16,31,47,26,7,4,10,30,128,.540,.528,.318,.243,27.6,75.6,47.5,53.1,6.4,7.5,7.8,100.0,116.8,125.0
GSW,202303150LAC,0,0,49,88,.557,17,36,.472,11,15,.733,7,29,36,28,5,1,16,25,126,.666,.653,.409,.170,20.0,64.4,45.0,57.1,5.0,1.6,14.5,100.0,126.4,134.4
LAC,202303150LAC,1,1,46,96,.479,16,34,.471,26,32,.813,16,28,44,30,11,1,8,18,134,.609,.563,.354,.333,35.6,80.0,55.0,65.2,11.0,1.9,6.8,100.0,134.4,126.4
DEN,202303160DET,1,0,47,89,.528,8,24,.333,17,25,.680,13,34,47,29,9,7,10,15,119,.595,.573,.270,.281,35.1,72.3,56.0,61.7,9.5,12.1,9.1,100.0,126.1,105.9
DET,202303160DET,0,1,39,85,.459,12,27,.444,10,18,.556,13,24,37,24,8,3,17,20,100,.538,.529,.318,.212,27.7,64.9,44.0,61.5,8.5,4.6,15.5,100.0,105.9,126.1
SAC,202303160BRK,1,0,32,82,.390,13,41,.317,24,32,.750,13,44,57,22,2,5,12,17,101,.526,.470,.500,.390,25.5,93.6,58.2,68.8,2.1,12.2,11.1,100.0,108.5,103.1
BRK,202303160BRK,0,1,33,80,.413,14,39,.359,16,23,.696,3,38,41,20,8,4,7,22,96,.533,.500,.488,.288,6.4,74.5,41.8,60.6,8.6,9.8,7.2,100.0,103.1,108.5
OKC,202303160TOR,0,0,40,94,.426,13,31,.419,18,20,.900,11,28,39,18,5,4,13,17,111,.540,.495,.330,.213,21.6,59.6,39.8,45.0,5.0,6.2,11.2,100.0,111.5,128.6
TOR,202303160TOR,1,1,47,97,.485,14,32,.438,20,28,.714,19,40,59,29,10,6,10,20,128,.585,.557,.330,.289,40.4,78.4,60.2,61.7,10.0,9.5,8.4,100.0,128.6,111.5
IND,202303160MIL,1,0,54,97,.557,22,46,.478,9,15,.600,8,34,42,36,5,3,10,20,139,.671,.670,.474,.155,18.6,79.1,48.8,66.7,4.8,5.3,8.8,100.0,134.7,119.2
MIL,202303160MIL,0,1,47,89,.528,11,32,.344,18,26,.692,9,35,44,26,5,4,12,16,123,.612,.590,.360,.292,20.9,81.4,51.2,55.3,4.8,7.8,10.7,100.0,119.2,134.7
ORL,202303160PHO,0,0,43,86,.500,8,28,.286,19,23,.826,11,36,47,25,7,3,19,20,113,.588,.547,.326,.267,28.2,83.7,57.3,58.1,6.9,5.5,16.5,100.0,110.9,113.8
PHO,202303160PHO,1,1,43,90,.478,13,35,.371,17,17,1.000,7,28,35,26,7,5,14,22,116,.595,.550,.389,.189,16.3,71.8,42.7,60.5,6.9,8.6,12.6,100.0,113.8,110.9
PHI,202303170CHO,1,0,46,92,.500,10,32,.313,19,25,.760,14,48,62,24,9,9,15,19,121,.587,.554,.348,.272,33.3,87.3,63.9,52.2,8.9,17.6,12.7,100.0,119.1,80.7
CHO,202303170CHO,0,1,29,86,.337,5,35,.143,19,26,.731,7,28,35,20,10,6,14,16,82,.421,.366,.407,.302,12.7,66.7,36.1,69.0,9.8,10.0,12.6,100.0,80.7,119.1
GSW,202303170ATL,0,0,47,98,.480,11,40,.275,14,20,.700,16,38,54,28,6,9,17,20,119,.557,.536,.408,.204,33.3,74.5,54.5,59.6,5.7,15.3,13.7,100.0,112.6,120.2
ATL,202303170ATL,1,1,47,100,.470,16,41,.390,17,25,.680,13,32,45,27,7,8,11,15,127,.572,.550,.410,.250,25.5,66.7,45.5,57.4,6.6,13.8,9.0,100.0,120.2,112.6
WAS,202303170CLE,0,0,35,76,.461,8,23,.348,16,20,.800,6,32,38,22,5,6,17,19,94,.554,.513,.303,.263,15.8,78.0,48.1,62.9,5.2,8.8,16.7,100.0,98.1,122.1
CLE,202303170CLE,1,1,48,87,.552,4,19,.211,17,22,.773,9,32,41,31,9,7,11,19,117,.605,.575,.218,.253,22.0,84.2,51.9,64.6,9.4,13.2,10.2,100.0,122.1,98.1
MIN,202303170CHI,0,0,46,100,.460,18,42,.429,21,31,.677,14,36,50,33,6,8,16,24,131,.576,.550,.420,.310,25.5,85.7,51.5,71.7,5.3,11.4,12.3,100.0,116.4,123.5
CHI,202303170CHI,1,1,51,94,.543,11,24,.458,26,30,.867,6,41,47,23,9,6,12,21,139,.648,.601,.255,.319,14.3,74.5,48.5,45.1,8.0,10.3,10.1,100.0,123.5,116.4
NOP,202303170HOU,0,0,39,82,.476,12,28,.429,22,25,.880,8,27,35,22,8,5,9,17,112,.602,.549,.341,.305,17.8,64.3,40.2,56.4,8.6,8.9,8.8,100.0,120.3,122.4
HOU,202303170HOU,1,1,43,88,.489,11,32,.344,17,24,.708,15,37,52,20,9,3,13,19,114,.578,.551,.364,.273,35.7,82.2,59.8,46.5,9.7,5.6,11.7,100.0,122.4,120.3
MEM,202303170SAS,1,0,49,101,.485,14,38,.368,14,21,.667,15,37,52,27,13,9,17,24,126,.571,.554,.376,.208,28.3,69.8,49.1,55.1,11.8,19.6,13.4,100.0,113.9,108.5
SAS,202303170SAS,0,1,39,98,.398,20,52,.385,22,29,.759,16,38,54,31,11,4,20,19,120,.542,.500,.531,.296,30.2,71.7,50.9,79.5,9.9,6.3,15.3,100.0,108.5,113.9
BOS,202303170POR,1,0,41,87,.471,15,42,.357,29,35,.829,18,34,52,29,12,2,18,19,126,.615,.557,.483,.402,38.3,81.0,58.4,70.7,11.9,4.9,15.0,100.0,124.6,110.8
POR,202303170POR,0,1,38,79,.481,14,38,.368,22,31,.710,8,29,37,20,12,4,19,26,112,.604,.570,.481,.392,19.0,61.7,41.6,52.6,11.9,8.9,17.0,100.0,110.8,124.6
DAL,202303170LAL,1,0,40,79,.506,16,34,.471,15,19,.789,7,28,35,27,8,4,15,26,111,.635,.608,.430,.241,19.4,68.3,45.5,67.5,8.5,6.3,14.7,100.0,118.1,117.0
LAL,202303170LAL,0,1,43,84,.512,5,20,.250,19,31,.613,13,29,42,23,8,3,12,18,110,.563,.542,.238,.369,31.7,80.6,54.5,53.5,8.5,6.7,10.9,100.0,117.0,118.1
DEN,202303180NYK,0,0,43,84,.512,12,33,.364,12,15,.800,6,27,33,30,3,2,13,21,110,.607,.583,.393,.179,17.6,64.3,43.4,69.8,3.2,3.9,12.5,100.0,118.7,125.1
NYK,202303180NYK,1,1,41,83,.494,9,32,.281,25,28,.893,15,28,43,23,9,4,12,16,116,.608,.548,.386,.337,35.7,82.4,56.6,56.1,9.7,7.8,11.2,100.0,125.1,118.7
ORL,202303180LAC,1,0,42,84,.500,10,31,.323,19,25,.760,9,36,45,23,14,5,18,22,113,.595,.560,.369,.298,23.1,73.5,51.1,54.8,13.8,7.4,15.9,100.0,111.5,106.6
LAC,202303180LAC,0,1,42,90,.467,6,22,.273,18,24,.750,13,30,43,23,9,3,15,24,108,.537,.500,.244,.267,26.5,76.9,48.9,54.8,8.9,5.7,13.0,100.0,106.6,111.5
PHI,202303180IND,1,0,54,88,.614,15,35,.429,18,22,.818,6,24,30,31,11,6,8,17,141,.722,.699,.398,.250,17.1,66.7,42.3,57.4,11.2,10.7,7.6,100.0,144.2,123.7
IND,202303180IND,0,1,45,87,.517,12,31,.387,19,20,.950,12,29,41,28,5,5,17,17,121,.632,.586,.356,.230,33.3,82.9,57.7,62.2,5.1,9.4,15.1,100.0,123.7,144.2
MIN,202303180TOR,0,0,39,85,.459,5,23,.217,24,28,.857,9,33,42,27,5,2,15,23,107,.550,.488,.271,.329,20.0,78.6,48.3,69.2,4.9,3.2,13.4,100.0,104.3,119.0
TOR,202303180TOR,1,1,48,90,.533,9,27,.333,17,21,.810,9,36,45,23,11,3,15,25,122,.615,.583,.300,.233,21.4,80.0,51.7,47.9,10.7,4.8,13.1,100.0,119.0,104.3
MIA,202303180CHI,0,0,35,82,.427,10,37,.270,19,24,.792,14,25,39,23,4,2,14,10,99,.535,.488,.451,.293,34.1,83.3,54.9,65.7,4.5,4.3,13.1,100.0,110.9,126.5
CHI,202303180CHI,1,1,45,80,.563,17,34,.500,6,6,1.000,5,27,32,34,8,5,14,18,113,.684,.669,.425,.075,16.7,65.9,45.1,75.6,9.0,11.1,14.5,100.0,126.5,110.9
GSW,202303180MEM,0,0,39,91,.429,13,35,.371,28,34,.824,15,27,42,27,3,8,13,21,119,.562,.500,.385,.374,34.9,71.1,51.9,69.2,3.1,14.0,10.9,100.0,122.9,137.3
MEM,202303180MEM,1,1,52,95,.547,18,38,.474,11,17,.647,11,28,39,35,5,5,7,24,133,.649,.642,.400,.179,28.9,65.1,48.1,67.3,5.2,8.9,6.4,100.0,137.3,122.9
SAC,202303180WAS,1,0,48,86,.558,22,37,.595,14,23,.609,7,37,44,34,7,7,8,22,132,.687,.686,.430,.267,17.1,75.5,48.9,70.8,7.2,12.7,7.7,100.0,135.4,121.1
WAS,202303180WAS,0,1,41,91,.451,13,36,.361,23,27,.852,12,34,46,27,6,5,10,18,118,.573,.522,.396,.297,24.5,82.9,51.1,65.9,6.2,10.2,8.9,100.0,121.1,135.4
BOS,202303180UTA,0,0,42,88,.477,22,51,.431,11,16,.688,5,35,40,30,2,2,8,17,117,.616,.602,.580,.182,11.4,67.3,41.7,71.4,2.1,3.6,7.8,100.0,122.9,124.0
UTA,202303180UTA,1,1,42,97,.433,17,41,.415,17,22,.773,17,39,56,29,3,5,7,14,118,.553,.521,.423,.227,32.7,88.6,58.3,69.0,3.2,13.5,6.2,100.0,124.0,122.9
DEN,202303190BRK,1,0,42,80,.525,12,23,.522,12,13,.923,6,34,40,31,5,3,17,17,108,.630,.600,.288,.163,20.0,79.1,54.8,73.8,5.4,6.4,16.5,100.0,117.0,110.5
BRK,202303190BRK,0,1,38,82,.463,12,35,.343,14,16,.875,9,24,33,26,10,3,12,16,102,.573,.537,.427,.195,20.9,80.0,45.2,68.4,10.8,5.3,11.9,100.0,110.5,117.0
PHO,202303190OKC,0,0,44,92,.478,15,36,.417,17,24,.708,9,31,40,31,7,9,14,31,120,.585,.560,.391,.261,19.1,83.8,47.6,70.5,6.6,16.1,12.0,100.0,112.7,116.5
OKC,202303190OKC,1,1,42,84,.500,11,28,.393,29,36,.806,6,38,44,20,8,3,16,20,124,.621,.565,.333,.429,16.2,80.9,52.4,47.6,7.5,5.4,13.8,100.0,116.5,112.7
ATL,202303190SAS,0,0,48,101,.475,5,22,.227,17,20,.850,20,31,51,21,4,4,12,13,118,.537,.500,.218,.198,39.2,75.6,55.4,43.8,4.0,6.1,9.9,100.0,118.0,126.0
SAS,202303190SAS,1,1,51,94,.543,14,28,.500,10,16,.625,10,31,41,26,9,5,12,18,126,.624,.617,.298,.170,24.4,60.8,44.6,51.0,9.0,6.3,10.6,100.0,126.0,118.0
MIA,202303190DET,1,0,38,79,.481,13,39,.333,23,25,.920,8,34,42,33,4,4,10,17,112,.622,.563,.494,.316,21.1,79.1,51.9,86.8,4.4,8.0,10.0,100.0,123.3,110.1
DET,202303190DET,0,1,38,82,.463,10,32,.313,14,17,.824,9,30,39,26,4,2,13,20,100,.559,.524,.390,.207,20.9,78.9,48.1,68.4,4.4,5.0,12.7,100.0,110.1,123.3
NOP,202303190HOU,1,0,42,85,.494,13,31,.419,20,24,.833,10,29,39,28,7,4,10,23,117,.612,.571,.365,.282,26.3,78.4,52.0,66.7,7.5,9.3,9.5,100.0,125.6,114.9
HOU,202303190HOU,0,1,31,76,.408,9,33,.273,36,38,.947,8,28,36,15,4,2,13,22,107,.577,.467,.434,.500,21.6,73.7,48.0,48.4,4.3,3.7,12.3,100.0,114.9,125.6
TOR,202303190MIL,0,0,44,99,.444,14,34,.412,9,12,.750,9,32,41,25,6,4,7,15,111,.532,.515,.343,.121,19.1,82.1,47.7,56.8,6.2,10.8,6.3,100.0,114.2,121.4
MIL,202303190MIL,1,1,43,82,.524,16,45,.356,16,21,.762,7,38,45,35,3,8,12,13,118,.647,.622,.549,.256,17.9,80.9,52.3,81.4,3.1,12.3,11.6,100.0,121.4,114.2
LAC,202303190POR,1,0,43,94,.457,12,28,.429,19,23,.826,18,31,49,26,11,3,10,18,117,.562,.521,.298,.245,38.3,73.8,55.1,60.5,11.8,5.7,8.8,100.0,125.6,109.5
POR,202303190POR,0,1,37,82,.451,6,29,.207,22,24,.917,11,29,40,24,7,9,15,14,102,.551,.488,.354,.293,26.2,61.7,44.9,64.9,7.5,13.6,13.9,100.0,109.5,125.6
ORL,202303190LAL,0,0,41,102,.402,10,38,.263,13,17,.765,13,31,44,24,8,3,8,28,105,.480,.451,.373,.167,23.2,77.5,45.8,58.5,8.1,6.5,6.8,100.0,106.4,112.5
LAL,202303190LAL,1,1,36,78,.462,13,32,.406,26,32,.813,9,43,52,25,2,9,15,19,111,.603,.545,.410,.410,22.5,76.8,54.2,69.4,2.0,14.1,14.0,100.0,112.5,106.4
IND,202303200CHO,0,0,37,82,.451,9,26,.346,26,34,.765,13,35,48,27,5,6,22,26,109,.562,.506,.317,.415,32.5,77.8,56.5,73.0,4.9,10.2,18.5,100.0,106.8,112.7
CHO,202303200CHO,1,1,41,90,.456,10,31,.323,23,32,.719,10,27,37,26,12,6,11,22,115,.552,.511,.344,.356,22.2,67.5,43.5,63.4,11.8,10.7,9.6,100.0,112.7,106.8
CHI,202303200PHI,1,0,39,94,.415,7,33,.212,24,29,.828,4,38,42,20,12,7,11,18,109,.510,.452,.351,.309,8.2,80.9,43.8,51.3,10.9,13.0,9.3,100.0,98.7,95.0
PHI,202303200PHI,0,1,38,90,.422,10,36,.278,19,22,.864,9,45,54,28,8,8,21,25,105,.527,.478,.400,.244,19.1,91.8,56.3,73.7,7.2,13.1,17.4,100.0,95.0,98.7
MIN,202303200NYK,1,0,51,83,.614,14,24,.583,24,32,.750,7,27,34,34,9,4,15,24,140,.721,.699,.289,.386,20.6,79.4,50.0,66.7,8.6,7.0,13.4,100.0,134.1,128.4
NYK,202303200NYK,0,1,48,85,.565,14,28,.500,24,28,.857,7,27,34,26,7,3,17,22,134,.688,.647,.329,.329,20.6,79.4,50.0,54.2,6.7,5.1,14.9,100.0,128.4,134.1
GSW,202303200HOU,1,0,44,88,.500,17,48,.354,16,19,.842,16,32,48,31,12,6,20,14,121,.628,.597,.545,.216,36.4,71.1,53.9,70.5,11.9,10.5,17.2,100.0,119.6,106.7
HOU,202303200HOU,0,1,39,93,.419,10,36,.278,20,24,.833,13,28,41,14,14,2,18,14,108,.521,.473,.387,.258,28.9,63.6,46.1,35.9,13.8,5.0,14.8,100.0,106.7,119.6
DAL,202303200MEM,0,0,39,84,.464,11,36,.306,19,20,.950,8,29,37,22,5,4,12,19,108,.582,.530,.429,.238,19.5,63.0,42.5,56.4,5.4,7.4,11.5,100.0,116.1,120.4
MEM,202303200MEM,1,1,41,89,.461,10,35,.286,20,26,.769,17,33,50,21,5,3,11,18,112,.558,.517,.393,.292,37.0,80.5,57.5,51.2,5.4,6.3,9.9,100.0,120.4,116.1
SAC,202303200UTA,0,0,41,97,.423,19,52,.365,19,25,.760,8,35,43,28,5,3,6,20,120,.556,.521,.536,.258,16.0,85.4,47.3,68.3,4.9,5.8,5.3,100.0,116.5,124.3
UTA,202303200UTA,1,1,46,88,.523,16,36,.444,20,23,.870,6,42,48,33,3,8,12,23,128,.652,.614,.409,.261,14.6,84.0,52.7,71.7,2.9,17.8,10.9,100.0,124.3,116.5
WAS,202303210ORL,0,0,42,83,.506,10,32,.313,18,23,.783,4,29,33,30,7,4,14,23,112,.601,.566,.386,.277,10.3,80.6,44.0,71.4,7.0,7.5,13.1,100.0,112.0,122.0
ORL,202303210ORL,1,1,43,80,.538,12,27,.444,24,25,.960,7,35,42,27,7,5,16,21,122,.670,.613,.338,.313,19.4,89.7,56.0,62.8,7.0,9.8,15.0,100.0,122.0,112.0
