Team,gameID,WIN,HOME,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,202211180WAS,1,1,41,96,0.427,15,46,0.326,10,14,0.714,8,46,54,33,6,4,16,25,107,0.524,0.505,0.479,0.146,15.7,82.1,50.5,80.5,5.5,7.3,13.5,100.0,98.6,97.6
CHO,202211180CLE,0,0,44,110,0.4,14,44,0.318,20,24,0.833,17,36,53,24,11,6,16,33,122,0.506,0.464,0.4,0.218,28.3,83.7,51.5,54.5,9.4,9.4,11.7,100.0,104.8,113.4
CLE,202211180CLE,1,1,49,92,0.533,8,28,0.286,26,32,0.813,7,43,50,25,8,8,20,25,132,0.622,0.576,0.304,0.348,16.3,71.7,48.5,51.0,6.9,12.1,15.9,100.0,113.4,104.8
MIL,202211180PHI,0,0,41,90,0.456,12,36,0.333,8,21,0.381,8,34,42,22,8,7,13,18,102,0.514,0.522,0.4,0.233,18.6,85.0,50.6,53.7,7.9,14.0,11.6,100.0,101.0,108.9
PHI,202211180PHI,1,1,40,78,0.513,13,28,0.464,17,26,0.654,6,35,41,28,5,5,18,18,110,0.615,0.596,0.359,0.333,15.0,81.4,49.4,70.0,5.0,9.3,16.8,100.0,108.9,101.0
ORL,202211180CHI,1,0,38,77,0.494,12,28,0.429,20,22,0.909,6,35,41,25,4,7,16,25,108,0.623,0.571,0.364,0.286,15.4,72.9,47.1,65.8,4.2,10.3,15.6,100.0,112.8,111.8
CHI,202211180CHI,0,1,41,89,0.461,5,21,0.238,20,25,0.8,13,33,46,27,6,6,11,19,107,0.535,0.489,0.236,0.281,27.1,84.6,52.9,65.9,6.3,12.2,9.9,100.0,111.8,112.8
IND,202211180HOU,1,0,33,82,0.402,12,41,0.293,21,27,0.778,12,33,45,25,8,10,15,26,99,0.527,0.476,0.5,0.329,25.5,70.2,47.9,75.8,8.3,17.2,13.8,100.0,103.1,94.8
HOU,202211180HOU,0,1,29,86,0.337,6,28,0.214,27,32,0.844,14,35,49,15,8,4,17,24,91,0.455,0.372,0.326,0.372,29.8,74.5,52.1,51.7,8.3,9.8,14.5,100.0,94.8,103.1
OKC,202211180MEM,0,0,45,96,0.469,11,34,0.324,9,11,0.818,8,35,43,34,5,9,11,28,110,0.545,0.526,0.354,0.115,16.7,67.3,43.0,75.6,4.9,16.7,9.8,100.0,108.2,119.0
MEM,202211180MEM,1,1,39,93,0.419,14,39,0.359,29,40,0.725,17,40,57,26,4,7,11,13,121,0.547,0.495,0.419,0.43,32.7,83.3,57.0,66.7,3.9,11.3,9.0,100.0,119.0,108.2
DEN,202211180DAL,0,0,38,90,0.422,10,30,0.333,13,18,0.722,13,23,36,24,4,1,13,20,99,0.506,0.478,0.333,0.2,25.5,79.3,45.0,63.2,4.3,2.2,11.7,100.0,105.7,135.6
DAL,202211180DAL,1,1,46,77,0.597,13,32,0.406,22,28,0.786,6,38,44,29,5,3,10,19,127,0.711,0.682,0.416,0.364,20.7,74.5,55.0,63.0,5.3,5.0,10.1,100.0,135.6,105.7
BOS,202211180NOP,1,0,41,85,0.482,20,46,0.435,15,17,0.882,11,35,46,28,6,3,17,13,117,0.633,0.6,0.541,0.2,26.8,83.3,55.4,68.3,6.2,5.8,15.5,100.0,120.9,112.6
NOP,202211180NOP,0,1,43,87,0.494,13,35,0.371,10,13,0.769,7,30,37,24,13,3,13,18,109,0.588,0.569,0.402,0.149,16.7,73.2,44.6,55.8,13.4,7.7,12.3,100.0,112.6,120.9
PHO,202211180UTA,0,0,49,94,0.521,9,30,0.3,26,28,0.929,12,30,42,29,7,6,14,25,133,0.625,0.569,0.319,0.298,32.4,73.2,53.8,59.2,6.7,10.0,11.6,100.0,126.8,127.8
UTA,202211180UTA,1,1,51,91,0.56,16,31,0.516,16,24,0.667,11,25,36,32,6,3,17,28,134,0.66,0.648,0.341,0.264,26.8,67.6,46.2,62.7,5.7,4.7,14.3,100.0,127.8,126.8
NYK,202211180GSW,0,0,30,87,0.345,9,34,0.265,32,34,0.941,13,32,45,16,8,7,16,16,101,0.495,0.397,0.391,0.391,25.0,72.7,46.9,53.3,7.9,17.1,13.6,100.0,99.1,109.0
GSW,202211180GSW,1,1,41,91,0.451,18,50,0.36,11,20,0.55,12,39,51,32,8,3,18,26,111,0.556,0.549,0.549,0.22,27.3,75.0,53.1,78.0,7.9,5.7,15.3,100.0,109.0,99.1
DET,202211180LAL,0,0,43,92,0.467,11,34,0.324,24,32,0.75,10,27,37,27,9,4,11,30,121,0.57,0.527,0.37,0.348,21.3,79.4,45.7,62.8,8.7,6.9,9.4,100.0,116.9,123.7
LAL,202211180LAL,1,1,43,78,0.551,7,20,0.35,35,40,0.875,7,37,44,29,2,7,16,24,128,0.669,0.596,0.256,0.513,20.6,78.7,54.3,67.4,1.9,12.1,14.3,100.0,123.7,116.9
TOR,202211190ATL,0,0,48,108,0.444,8,37,0.216,18,22,0.818,17,34,51,27,11,6,14,25,122,0.518,0.481,0.343,0.204,30.4,75.6,50.5,56.3,10.0,9.0,10.6,100.0,111.4,113.2
ATL,202211190ATL,1,1,46,92,0.5,7,25,0.28,25,32,0.781,11,39,50,23,5,5,15,20,124,0.584,0.538,0.272,0.348,24.4,69.6,49.5,50.0,4.6,7.0,12.4,100.0,113.2,111.4
ORL,202211190IND,0,0,39,91,0.429,16,42,0.381,19,26,0.731,11,30,41,16,8,6,11,17,113,0.552,0.516,0.462,0.286,26.8,71.4,49.4,41.0,8.2,13.6,9.7,100.0,115.8,116.9
IND,202211190IND,1,1,41,90,0.456,18,46,0.391,14,19,0.737,12,30,42,27,5,6,15,18,114,0.58,0.556,0.511,0.211,28.6,73.2,50.6,65.9,5.1,12.2,13.2,100.0,116.9,115.8
MIN,202211190PHI,1,0,40,85,0.471,12,36,0.333,20,24,0.833,8,35,43,28,9,2,20,25,112,0.586,0.541,0.424,0.282,18.6,89.7,52.4,70.0,8.7,5.1,17.3,100.0,108.0,105.1
PHI,202211190PHI,0,1,34,71,0.479,14,32,0.438,27,32,0.844,4,35,39,21,10,1,22,24,109,0.641,0.577,0.451,0.451,10.3,81.4,47.6,61.8,9.6,2.0,20.5,100.0,105.1,108.0
UTA,202211190POR,1,0,42,91,0.462,14,39,0.359,20,23,0.87,11,31,42,23,6,4,13,20,118,0.583,0.538,0.429,0.253,25.0,75.6,49.4,54.8,6.0,9.8,11.4,100.0,117.8,112.8
POR,202211190POR,0,1,39,83,0.47,13,42,0.31,22,27,0.815,10,33,43,27,11,8,18,22,113,0.595,0.548,0.506,0.325,24.4,75.0,50.6,69.2,11.0,15.4,15.9,100.0,112.8,117.8
SAS,202211190LAC,0,0,36,87,0.414,7,26,0.269,18,21,0.857,15,28,43,22,4,2,15,13,97,0.504,0.454,0.299,0.241,34.9,80.0,55.1,61.1,4.3,4.9,13.5,100.0,104.8,128.6
LAC,202211190LAC,1,1,44,81,0.543,21,40,0.525,10,19,0.526,7,28,35,32,9,1,13,20,119,0.666,0.673,0.494,0.235,20.0,65.1,44.9,72.7,9.7,1.6,12.7,100.0,128.6,104.8
NYK,202211200PHO,0,0,34,85,0.4,7,25,0.28,20,25,0.8,10,29,39,20,4,7,11,15,95,0.495,0.441,0.294,0.294,20.8,56.9,39.4,58.8,4.2,11.3,10.3,100.0,100.5,122.7
PHO,202211200PHO,1,1,43,101,0.426,17,39,0.436,13,18,0.722,22,38,60,35,3,8,13,22,116,0.533,0.51,0.386,0.178,43.1,79.2,60.6,81.4,3.2,13.3,10.7,100.0,122.7,100.5
DET,202211200SAC,0,0,47,89,0.528,15,29,0.517,20,23,0.87,10,25,35,20,4,3,12,24,129,0.651,0.612,0.326,0.258,23.3,75.8,46.1,42.6,4.0,6.0,10.8,100.0,129.1,137.1
SAC,202211200SAC,1,1,47,85,0.553,12,35,0.343,31,35,0.886,8,33,41,29,4,0,11,18,137,0.682,0.624,0.412,0.412,24.2,76.7,53.9,61.7,4.0,0.0,9.9,100.0,137.1,129.1
CHO,202211200WAS,0,0,39,100,0.39,8,32,0.25,16,23,0.696,15,36,51,19,5,5,13,18,102,0.463,0.43,0.32,0.23,30.0,72.0,51.0,48.7,4.9,8.5,10.6,100.0,100.0,104.0
WAS,202211200WAS,1,1,40,93,0.43,13,34,0.382,13,18,0.722,14,35,49,19,6,13,17,19,106,0.525,0.5,0.366,0.194,28.0,70.0,49.0,47.5,5.9,19.1,14.4,100.0,104.0,100.0
MEM,202211200BRK,0,0,43,99,0.434,12,37,0.324,17,31,0.548,13,31,44,28,13,0,10,12,115,0.51,0.495,0.374,0.313,24.5,86.1,49.4,65.1,12.4,0.0,8.2,100.0,109.6,121.1
BRK,202211200BRK,1,1,50,83,0.602,16,34,0.471,11,15,0.733,5,40,45,33,5,5,19,25,127,0.709,0.699,0.41,0.181,13.9,75.5,50.6,66.0,4.8,8.1,17.5,100.0,121.1,109.6
MIA,202211200CLE,0,0,31,80,0.388,6,31,0.194,19,22,0.864,11,19,30,17,6,3,16,16,87,0.485,0.425,0.388,0.275,23.4,59.4,38.0,54.8,6.5,6.5,15.1,100.0,94.1,122.2
CLE,202211200CLE,1,1,44,83,0.53,13,37,0.351,12,16,0.75,13,36,49,31,7,1,20,23,113,0.627,0.608,0.446,0.193,40.6,76.6,62.0,70.5,7.6,2.0,18.2,100.0,122.2,94.1
GSW,202211200HOU,1,0,46,86,0.535,24,47,0.511,11,15,0.733,8,32,40,38,8,5,17,22,127,0.686,0.674,0.547,0.174,19.5,72.7,47.1,82.6,8.0,11.1,15.5,100.0,126.3,119.3
HOU,202211200HOU,0,1,41,90,0.456,15,45,0.333,23,27,0.852,12,33,45,24,13,1,14,12,120,0.589,0.539,0.5,0.3,27.3,80.5,52.9,58.5,12.9,2.6,12.1,100.0,119.3,126.3
DEN,202211200DAL,1,0,37,78,0.474,9,27,0.333,15,19,0.789,4,40,44,22,10,5,16,20,98,0.567,0.532,0.346,0.244,11.8,87.0,55.0,59.5,10.5,13.9,15.6,100.0,103.2,102.2
DAL,202211200DAL,0,1,35,78,0.449,15,42,0.357,12,21,0.571,6,30,36,24,5,3,13,18,97,0.556,0.545,0.538,0.269,13.0,88.2,45.0,68.6,5.3,5.9,13.0,100.0,102.2,103.2
SAS,202211200LAL,0,0,41,105,0.39,7,34,0.206,3,10,0.3,13,31,44,26,7,2,10,17,92,0.42,0.424,0.324,0.095,21.0,86.1,44.9,63.4,6.7,3.9,8.4,100.0,88.3,118.1
LAL,202211200LAL,1,1,45,85,0.529,12,34,0.353,21,24,0.875,5,49,54,29,5,2,15,10,123,0.644,0.6,0.4,0.282,13.9,79.0,55.1,64.4,4.8,2.8,13.6,100.0,118.1,88.3
ATL,202211210CLE,0,0,38,87,0.437,11,34,0.324,15,17,0.882,10,25,35,24,11,3,17,21,102,0.54,0.5,0.391,0.195,22.7,89.3,48.6,63.2,11.3,5.9,15.2,100.0,104.7,117.0
CLE,202211210CLE,1,1,42,70,0.6,10,19,0.526,20,23,0.87,3,34,37,24,8,3,20,17,114,0.711,0.671,0.271,0.329,10.7,77.3,51.4,57.1,8.2,5.7,20.0,100.0,117.0,104.7
ORL,202211210IND,0,0,36,85,0.424,11,35,0.314,19,25,0.76,12,26,38,20,10,2,17,25,102,0.531,0.488,0.412,0.294,25.0,68.4,44.2,55.6,9.9,5.0,15.0,100.0,100.9,121.7
IND,202211210IND,1,1,43,86,0.5,13,46,0.283,24,27,0.889,12,36,48,32,9,5,21,23,123,0.628,0.576,0.535,0.314,31.6,75.0,55.8,74.4,8.9,10.0,17.7,100.0,121.7,100.9
BOS,202211210CHI,0,0,38,87,0.437,19,50,0.38,12,17,0.706,5,33,38,28,3,4,15,18,107,0.566,0.546,0.575,0.195,10.4,80.5,42.7,73.7,2.9,6.7,13.7,100.0,103.7,117.3
CHI,202211210CHI,1,1,46,89,0.517,14,29,0.483,15,20,0.75,8,43,51,26,10,1,15,19,121,0.619,0.596,0.326,0.225,19.5,89.6,57.3,56.5,9.7,2.7,13.3,100.0,117.3,103.7
POR,202211210MIL,0,0,44,93,0.473,8,29,0.276,15,19,0.789,12,28,40,19,5,3,16,17,111,0.548,0.516,0.312,0.204,27.3,73.7,48.8,43.2,5.0,5.2,13.6,100.0,110.3,118.2
MIL,202211210MIL,1,1,47,86,0.547,9,28,0.321,16,25,0.64,10,32,42,31,12,8,14,17,119,0.613,0.599,0.326,0.291,26.3,72.7,51.2,66.0,11.9,12.5,12.6,100.0,118.2,110.3
MIA,202211210MIN,0,0,35,90,0.389,11,38,0.289,20,30,0.667,12,34,46,26,9,5,15,20,101,0.489,0.45,0.422,0.333,26.1,85.0,53.5,74.3,8.8,13.2,12.7,100.0,98.6,102.5
MIN,202211210MIN,1,1,37,85,0.435,14,47,0.298,17,20,0.85,6,34,40,30,9,6,18,25,105,0.56,0.518,0.553,0.235,15.0,73.9,46.5,81.1,8.8,11.5,16.1,100.0,102.5,98.6
GSW,202211210NOP,0,0,28,74,0.378,10,43,0.233,17,19,0.895,4,30,34,17,9,5,27,20,83,0.504,0.446,0.581,0.257,9.3,73.2,40.5,60.7,8.8,10.2,24.7,100.0,80.8,124.7
NOP,202211210NOP,1,1,49,91,0.538,15,42,0.357,15,21,0.714,11,39,50,30,15,5,14,16,128,0.638,0.621,0.462,0.231,26.8,90.7,59.5,61.2,14.6,16.1,12.3,100.0,124.7,80.8
NYK,202211210OKC,1,0,51,97,0.526,11,34,0.324,16,20,0.8,14,34,48,21,10,2,15,28,129,0.61,0.582,0.351,0.206,34.1,75.6,55.8,41.2,9.7,3.1,12.4,100.0,125.1,115.4
OKC,202211210OKC,0,1,43,88,0.489,8,24,0.333,25,32,0.781,11,27,38,25,5,5,14,18,119,0.583,0.534,0.273,0.364,24.4,65.9,44.2,58.1,4.8,7.9,12.1,100.0,115.4,125.1
UTA,202211210LAC,0,0,40,89,0.449,12,38,0.316,22,24,0.917,16,29,45,22,8,5,17,18,114,0.573,0.517,0.427,0.27,35.6,70.7,52.3,55.0,8.1,7.5,14.6,100.0,115.3,122.4
LAC,202211210LAC,1,1,47,91,0.516,9,24,0.375,18,19,0.947,12,29,41,26,6,6,16,20,121,0.609,0.566,0.264,0.209,29.3,64.4,47.7,55.3,6.1,11.8,13.9,100.0,122.4,115.3
BRK,202211220PHI,0,0,44,80,0.55,9,28,0.321,9,13,0.692,4,31,35,31,5,13,15,15,106,0.618,0.606,0.35,0.163,12.1,60.8,41.7,70.5,5.3,19.4,14.9,100.0,113.1,122.7
PHI,202211220PHI,1,1,43,99,0.434,16,32,0.5,13,16,0.813,20,29,49,19,9,4,10,12,115,0.542,0.515,0.323,0.162,39.2,87.9,58.3,44.2,9.6,7.7,8.6,100.0,122.7,113.1
SAC,202211220MEM,1,0,39,90,0.433,15,45,0.333,20,27,0.741,9,36,45,27,11,2,20,25,113,0.555,0.517,0.5,0.3,20.0,73.5,47.9,69.2,10.2,3.3,16.4,100.0,104.3,100.6
MEM,202211220MEM,0,1,41,91,0.451,8,30,0.267,19,30,0.633,13,36,49,26,12,10,18,23,109,0.523,0.495,0.33,0.33,26.5,80.0,52.1,63.4,11.1,22.2,14.7,100.0,100.6,104.3
DET,202211220DEN,1,0,45,88,0.511,8,28,0.286,12,14,0.857,12,28,40,27,7,5,16,24,110,0.584,0.557,0.318,0.159,30.8,65.1,48.8,60.0,7.2,7.5,14.5,100.0,113.5,111.5
DEN,202211220DEN,0,1,43,86,0.5,5,19,0.263,17,26,0.654,15,27,42,28,7,8,18,21,108,0.554,0.529,0.221,0.302,34.9,69.2,51.2,65.1,7.2,13.3,15.6,100.0,111.5,113.5
LAL,202211220PHO,0,0,36,85,0.424,4,22,0.182,29,35,0.829,7,38,45,19,8,7,17,12,105,0.523,0.447,0.259,0.412,14.6,82.6,47.9,52.8,7.4,10.3,14.5,100.0,96.6,105.8
PHO,202211220PHO,1,1,48,102,0.471,16,34,0.471,3,5,0.6,8,41,49,23,8,7,15,22,115,0.552,0.549,0.333,0.049,17.4,85.4,52.1,47.9,7.4,11.1,12.6,100.0,105.8,96.6
PHI,202211230CHO,0,0,38,86,0.442,9,38,0.237,16,18,0.889,8,37,45,20,9,3,19,23,101,0.538,0.494,0.442,0.209,19.5,77.1,50.6,52.6,8.7,4.3,16.8,100.0,97.7,103.5
CHO,202211230CHO,1,1,44,92,0.478,6,23,0.261,13,21,0.619,11,33,44,25,8,1,16,15,107,0.528,0.511,0.25,0.228,22.9,80.5,49.4,56.8,7.7,2.1,13.6,100.0,103.5,97.7
POR,202211230CLE,0,0,35,78,0.449,13,31,0.419,13,13,1.0,11,21,32,28,9,4,17,24,96,0.573,0.532,0.397,0.167,28.2,65.6,45.1,80.0,10.3,8.5,16.9,100.0,109.5,130.1
CLE,202211230CLE,1,1,41,74,0.554,12,27,0.444,20,23,0.87,11,28,39,22,4,4,17,14,114,0.678,0.635,0.365,0.311,34.4,71.8,54.9,53.7,4.6,8.5,16.8,100.0,130.1,109.5
MIN,202211230IND,1,0,47,77,0.61,8,22,0.364,13,17,0.765,8,42,50,31,9,10,23,18,115,0.681,0.662,0.286,0.221,32.0,76.4,62.5,66.0,9.1,19.2,21.4,100.0,116.7,102.5
IND,202211230IND,0,1,37,96,0.385,16,44,0.364,11,16,0.688,13,17,30,25,16,5,13,16,101,0.49,0.469,0.458,0.167,23.6,68.0,37.5,67.6,16.2,9.1,11.2,100.0,102.5,116.7
SAC,202211230ATL,0,0,41,89,0.461,9,31,0.29,15,21,0.714,10,38,48,27,6,2,19,23,106,0.539,0.511,0.348,0.236,21.3,79.2,50.5,65.9,5.8,3.2,16.2,100.0,101.8,110.4
ATL,202211230ATL,1,1,41,92,0.446,11,30,0.367,22,23,0.957,10,37,47,23,9,6,13,20,115,0.563,0.505,0.326,0.25,20.8,78.7,49.5,56.1,8.6,10.3,11.3,100.0,110.4,101.8
DAL,202211230BOS,0,0,44,82,0.537,11,31,0.355,13,21,0.619,5,30,35,20,4,3,14,23,112,0.614,0.604,0.378,0.256,13.5,83.3,47.9,45.5,4.1,6.0,13.3,100.0,114.1,127.3
BOS,202211230BOS,1,1,45,84,0.536,17,34,0.5,18,21,0.857,6,32,38,29,4,4,12,22,125,0.67,0.637,0.405,0.25,16.7,86.5,52.1,64.4,4.1,7.8,11.4,100.0,127.3,114.1
WAS,202211230MIA,0,0,42,89,0.472,10,38,0.263,11,19,0.579,7,36,43,27,7,5,14,20,105,0.539,0.528,0.427,0.213,15.2,72.0,44.8,64.3,6.9,9.6,12.6,100.0,104.2,112.1
MIA,202211230MIA,1,1,39,93,0.419,16,41,0.39,19,22,0.864,14,39,53,20,7,5,13,18,113,0.55,0.505,0.441,0.237,28.0,84.8,55.2,51.3,6.9,9.8,11.2,100.0,112.1,104.2
BRK,202211230TOR,1,0,45,82,0.549,17,38,0.447,5,7,0.714,7,32,39,32,10,11,21,24,112,0.658,0.652,0.463,0.085,19.4,58.2,42.9,71.1,10.3,15.3,19.8,100.0,115.5,101.0
TOR,202211230TOR,0,1,36,101,0.356,7,29,0.241,19,25,0.76,23,29,52,16,12,2,14,13,98,0.438,0.391,0.287,0.248,41.8,80.6,57.1,44.4,12.4,4.5,11.1,100.0,101.0,115.5
CHI,202211230MIL,1,0,43,87,0.494,18,42,0.429,14,18,0.778,5,30,35,30,9,12,13,20,118,0.622,0.598,0.483,0.207,11.9,73.2,42.2,69.8,8.7,23.1,12.0,100.0,113.7,108.9
MIL,202211230MIL,0,1,41,90,0.456,12,38,0.316,19,25,0.76,11,37,48,24,5,3,20,17,113,0.559,0.522,0.422,0.278,26.8,88.1,57.8,58.5,4.8,6.7,16.5,100.0,108.9,113.7
DEN,202211230OKC,1,0,42,88,0.477,14,38,0.368,33,41,0.805,17,38,55,31,4,8,19,24,131,0.618,0.557,0.432,0.466,38.6,76.0,58.5,73.8,3.8,14.0,15.2,100.0,125.7,120.9
OKC,202211230OKC,0,1,42,97,0.433,18,40,0.45,24,28,0.857,12,27,39,26,6,7,10,27,126,0.576,0.526,0.412,0.289,24.0,61.4,41.5,61.9,5.8,14.0,8.4,100.0,120.9,125.7
NOP,202211230SAS,1,0,47,82,0.573,14,33,0.424,21,30,0.7,8,34,42,33,8,5,21,22,129,0.678,0.659,0.402,0.366,21.6,81.0,53.2,70.2,7.5,9.8,18.1,100.0,120.5,102.7
SAS,202211230SAS,0,1,41,85,0.482,10,34,0.294,18,28,0.643,8,29,37,31,11,1,20,23,110,0.565,0.541,0.4,0.329,19.0,78.4,46.8,75.6,10.3,2.0,17.0,100.0,102.7,120.5
DET,202211230UTA,1,0,44,89,0.494,12,24,0.5,25,27,0.926,8,30,38,24,9,2,7,20,125,0.62,0.562,0.27,0.303,20.5,81.1,50.0,54.5,9.2,4.8,6.5,100.0,128.2,119.0
UTA,202211230UTA,0,1,41,83,0.494,18,41,0.439,16,19,0.842,7,31,38,31,4,7,16,21,116,0.635,0.602,0.494,0.229,18.9,79.5,50.0,75.6,4.1,10.8,14.9,100.0,119.0,128.2
LAC,202211230GSW,0,0,39,86,0.453,11,29,0.379,18,27,0.667,10,33,43,22,5,2,17,13,107,0.547,0.517,0.337,0.314,23.3,73.3,48.9,56.4,4.9,4.3,14.8,100.0,105.3,122.0
GSW,202211230GSW,1,1,48,97,0.495,19,51,0.373,9,13,0.692,12,33,45,36,11,5,13,26,124,0.604,0.593,0.526,0.134,26.7,76.7,51.1,75.0,10.8,8.8,11.2,100.0,122.0,105.3
MIN,202211250CHO,0,0,41,96,0.427,9,41,0.22,17,18,0.944,11,34,45,24,7,9,16,27,108,0.52,0.474,0.427,0.188,21.6,69.4,45.0,58.5,6.7,14.1,13.3,100.0,102.7,104.6
CHO,202211250CHO,1,1,40,89,0.449,8,25,0.32,22,32,0.688,15,40,55,24,6,4,18,18,110,0.534,0.494,0.281,0.36,30.6,78.4,55.0,60.0,5.7,7.3,14.9,100.0,104.6,102.7
PHI,202211250ORL,1,0,39,82,0.476,14,36,0.389,15,18,0.833,13,34,47,25,7,1,16,19,107,0.595,0.561,0.439,0.22,33.3,79.1,57.3,64.1,7.6,2.2,15.1,100.0,116.1,107.4
ORL,202211250ORL,0,1,34,80,0.425,9,35,0.257,22,27,0.815,9,26,35,20,7,6,14,15,99,0.539,0.481,0.438,0.338,20.9,66.7,42.7,58.8,7.6,13.0,13.2,100.0,107.4,116.1
POR,202211250NYK,1,0,42,85,0.494,10,32,0.313,38,51,0.745,13,35,48,24,3,3,13,24,132,0.614,0.553,0.376,0.6,28.9,74.5,52.2,57.1,2.8,4.7,10.8,100.0,122.7,119.9
NYK,202211250NYK,0,1,46,105,0.438,13,41,0.317,24,28,0.857,12,32,44,27,7,5,10,35,129,0.55,0.5,0.39,0.267,25.5,71.1,47.8,58.7,6.5,9.4,7.9,100.0,119.9,122.7
SAC,202211250BOS,0,0,36,87,0.414,9,36,0.25,23,26,0.885,11,34,45,20,3,4,18,22,104,0.528,0.466,0.414,0.299,24.4,89.5,54.2,55.6,3.0,8.7,15.5,100.0,103.4,121.3
BOS,202211250BOS,1,1,41,83,0.494,16,37,0.432,24,27,0.889,4,34,38,27,9,6,10,24,122,0.643,0.59,0.446,0.325,10.5,75.6,45.8,65.9,8.9,11.8,9.5,100.0,121.3,103.4
ATL,202211250HOU,0,0,39,82,0.476,15,39,0.385,29,36,0.806,6,22,28,14,9,6,14,26,122,0.623,0.567,0.476,0.439,14.0,50.0,32.2,35.9,8.8,11.5,12.5,100.0,119.2,125.0
HOU,202211250HOU,1,1,41,87,0.471,12,35,0.343,34,41,0.829,22,37,59,25,9,4,22,29,128,0.609,0.54,0.402,0.471,50.0,86.0,67.8,61.0,8.8,9.3,17.3,100.0,125.0,119.2
BRK,202211250IND,0,0,47,88,0.534,15,41,0.366,8,10,0.8,5,33,38,27,2,8,19,28,117,0.633,0.619,0.466,0.114,12.2,86.8,48.1,57.4,1.9,15.4,17.1,100.0,111.0,121.4
IND,202211250IND,1,1,43,86,0.5,12,34,0.353,30,38,0.789,5,36,41,28,13,4,10,11,128,0.623,0.57,0.395,0.442,13.2,87.8,51.9,65.1,12.3,8.5,8.9,100.0,121.4,111.0
NOP,202211250MEM,0,0,37,86,0.43,10,31,0.323,27,31,0.871,11,30,41,26,9,4,13,22,111,0.557,0.488,0.36,0.36,25.0,69.8,47.1,70.3,9.0,7.5,11.5,100.0,111.1,132.1
MEM,202211250MEM,1,1,47,91,0.516,18,38,0.474,20,27,0.741,13,33,46,26,4,4,14,20,132,0.642,0.615,0.418,0.297,30.2,75.0,52.9,55.3,4.0,7.3,12.0,100.0,132.1,111.1
WAS,202211250MIA,0,0,40,93,0.43,11,39,0.282,16,20,0.8,13,32,45,27,7,9,12,18,107,0.526,0.489,0.419,0.215,26.0,76.2,48.9,67.5,7.1,14.3,10.5,100.0,108.4,111.4
MIA,202211250MIA,1,1,42,89,0.472,7,26,0.269,19,23,0.826,10,37,47,24,5,5,13,19,110,0.555,0.511,0.292,0.258,23.8,74.0,51.1,57.1,5.1,9.3,11.6,100.0,111.4,108.4
CLE,202211250MIL,0,0,34,87,0.391,12,33,0.364,22,26,0.846,10,31,41,12,9,2,9,17,102,0.518,0.46,0.379,0.299,22.2,79.5,48.8,35.3,9.4,3.9,8.4,100.0,106.9,122.6
MIL,202211250MIL,1,1,42,83,0.506,15,32,0.469,18,25,0.72,8,35,43,27,4,9,13,22,117,0.622,0.596,0.386,0.301,20.5,77.8,51.2,64.3,4.2,16.7,12.1,100.0,122.6,106.9
CHI,202211250OKC,0,0,44,101,0.436,12,33,0.364,19,23,0.826,14,33,47,25,5,4,15,24,119,0.535,0.495,0.327,0.228,25.9,76.7,48.5,56.8,4.6,6.1,11.9,100.0,109.4,113.1
OKC,202211250OKC,1,1,44,95,0.463,7,29,0.241,28,32,0.875,10,40,50,24,7,5,13,21,123,0.564,0.5,0.305,0.337,23.3,74.1,51.5,54.5,6.4,7.4,10.6,100.0,113.1,109.4
LAL,202211250SAS,1,0,40,83,0.482,8,27,0.296,17,20,0.85,10,39,49,28,12,5,22,16,105,0.572,0.53,0.325,0.241,25.0,66.1,49.5,70.0,11.9,7.5,19.3,100.0,104.3,93.3
SAS,202211250SAS,0,1,38,100,0.38,6,33,0.182,12,16,0.75,20,30,50,21,11,3,16,18,94,0.439,0.41,0.33,0.16,33.9,75.0,50.5,55.3,10.9,5.4,13.0,100.0,93.3,104.3
DET,202211250PHO,0,0,39,92,0.424,9,26,0.346,15,16,0.938,19,30,49,21,6,3,19,22,102,0.515,0.473,0.283,0.174,37.3,73.2,53.3,53.8,6.2,5.2,16.1,100.0,105.3,111.5
PHO,202211250PHO,1,1,42,87,0.483,7,29,0.241,17,26,0.654,11,32,43,25,7,7,13,18,108,0.549,0.523,0.333,0.299,26.8,62.7,46.7,59.5,7.2,10.6,11.7,100.0,111.5,105.3
UTA,202211250GSW,0,0,46,97,0.474,11,45,0.244,15,17,0.882,15,27,42,28,12,6,13,15,118,0.565,0.531,0.464,0.175,31.3,62.8,46.2,60.9,11.7,10.7,11.1,100.0,115.3,126.1
GSW,202211250GSW,1,1,52,101,0.515,20,45,0.444,5,6,0.833,16,33,49,33,8,3,21,15,129,0.622,0.614,0.446,0.059,37.2,68.8,53.8,63.5,7.8,5.8,16.8,100.0,126.1,115.3
DEN,202211250LAC,1,0,44,89,0.494,10,30,0.333,16,23,0.696,10,27,37,27,9,5,6,24,114,0.575,0.551,0.337,0.258,25.6,87.1,52.9,61.4,9.8,10.9,5.7,100.0,124.5,113.6
